group,x,y
0,1.163973522975118,2
0,1.805338705956701,4
0,1.8390514579441408,2
0,-1.947088632752396,1
0,-1.4997231241765712,1
0,-2.0377525627687305,1
0,0.0346998208621696,1
0,-0.6976666862042213,1
0,-1.0284692473128616,2
0,-1.3763041336825284,0
0,-1.574109653397537,1
0,-2.3262570341688944,1
0,1.85701106180657,2
0,0.461105666172264,1
0,0.5148315763363787,5
0,0.8823279871974904,0
0,-0.3480733551819021,1
0,-1.131771094311516,1
0,1.414264058742155,4
0,0.2679358001530862,1
0,-1.1345561491571177,1
0,-1.4674325540876327,1
0,-2.188991262386894,1
0,0.2733833428983917,1
0,1.833866675630587,5
0,-2.394323553287724,2
0,-1.3429392242006233,1
0,-1.6371111829267333,1
0,-0.671568660662174,1
0,2.3646475972669156,9
0,-2.303798462468176,1
0,-1.665083534165252,1
0,2.1316627150473497,2
0,2.2388526128483353,5
0,0.5951164417024724,1
0,-0.8242981553994205,1
0,0.5617695703340342,1
0,0.6980412643083994,2
0,2.145243692638332,12
0,-1.9336593486859472,1
0,-0.7102694555708333,1
0,0.3863106118061132,1
0,-1.0529814003585236,1
0,-2.429819631202274,0
0,1.1972722238371336,2
0,0.0347786850378367,1
0,-0.852993535536829,1
0,0.5068519998071319,0
0,-1.023455322864404,1
0,0.0466602630756313,4
0,-1.5510213644498327,0
0,1.490547604501527,3
0,1.5702238261998995,3
0,0.8193067163379547,2
0,-2.164452980582872,1
0,1.8300860704858368,2
0,-1.9128273619352163,1
0,-0.7798672526056555,1
0,2.224739148064584,9
0,0.3674150893539163,4
0,-0.4884973054435459,1
0,0.8167959060201685,1
0,-2.2037030911243787,1
0,0.6932353012985831,1
0,-0.2916182177010018,1
0,-0.2979462416701434,1
0,-0.8140697200370856,1
0,-0.1441232698255562,2
0,-1.2622159297264657,1
0,1.1255926879982203,1
0,-0.583902352995167,1
0,-2.31121856154146,1
0,1.5811281916639053,6
0,1.0859533197020022,1
0,1.994381893650008,0
0,-0.0812406795926312,1
0,0.1185014750906043,1
0,-1.076650143368434,1
0,-2.176194822902025,1
0,0.5658362987698962,1
0,-1.2002834623204617,0
0,1.2627477710091273,3
0,-1.2259152415363177,1
0,-0.1970215315602397,1
0,-1.8575877800271772,1
0,1.3496896570888062,5
0,0.2048955261370277,1
0,-1.390883300302188,1
0,-0.109235180166215,1
0,-1.5577517884349796,1
0,-1.085365879173175,1
0,2.043439415379946,6
0,-0.2348186782916417,1
0,2.2616969846788986,3
0,0.7416395349710364,3
0,0.2934886554645177,1
0,0.0976286832086931,2
0,-0.5301954104344514,1
0,-0.6632470829360976,1
0,2.422201462195042,1
0,2.2258830112683468,2
0,-1.4228927817764432,1
0,-0.3964453589775657,1
0,1.7101816930043197,4
0,-1.3453754159738889,1
0,2.4818361335051553,4
0,-1.688881262951441,1
0,-2.381771607856142,1
0,1.709469893889397,2
0,-1.1125778616516606,0
0,1.9270148778463312,8
0,-2.074829829440658,1
0,2.362874582367728,9
0,-1.86108411034196,1
0,0.2082321749889848,0
0,0.0832073725251075,1
0,-1.4055754657295128,0
0,-0.1055885491787017,1
0,1.1054937081151817,1
0,0.4775104628912219,1
0,-1.4266068150341176,0
0,0.6518935474510856,1
0,1.4839383681340483,6
0,1.0893049018221608,3
0,1.1902183520991072,1
0,0.1906926640507017,1
0,1.815909571130676,2
0,-2.3051382712223334,1
0,-0.8446337406487908,1
0,0.2377556616762149,1
0,1.7132115757997552,4
0,2.493405563823744,5
0,0.0705211122050814,0
0,2.072248545967465,0
0,-1.9329306452948112,0
0,-2.424877852036025,0
0,-0.6498276021382393,1
0,-1.8331328914628855,1
0,-1.1286450248787163,1
0,0.441070173508174,1
0,0.8756190524693197,2
0,-1.5271661535441257,1
0,-0.5882019095806201,1
0,1.6644208998017296,1
0,0.5243326931386599,1
0,-1.4449799840379556,0
0,1.4779945487203805,2
0,-2.372048892719923,1
0,1.4225525794948446,7
0,-0.7369120134842744,0
0,-1.188351022841977,0
0,-1.1092728277825237,1
0,0.2817351729879186,1
0,1.259594199805068,1
0,-1.1000624844338591,2
0,2.1479186924952702,3
0,1.5226776947592968,5
0,-1.2338809364369556,1
0,0.3185256231223021,1
0,-0.2448462996154993,1
0,0.5582769574173019,1
0,-0.0248237969473619,2
0,0.5379255640192532,0
0,-1.1097683479059577,1
0,-0.0746154515502439,2
0,-0.1439347724875128,1
0,1.794489070652957,5
0,-0.3277221684112441,2
0,1.3031085459605674,0
0,-2.423499883460191,1
0,1.2472972090803762,1
0,-0.8433774476455941,2
0,-2.024738247147172,1
0,1.2342054467695691,1
0,2.0148289088315936,2
0,-2.156471372170796,1
0,-0.3695214464754304,2
0,-0.5652488759703095,0
0,1.389753478984555,1
0,1.8566805028263824,12
0,-1.9065955687589948,0
0,-0.6530076996873729,1
0,0.3353849088028526,3
0,-1.2962166513322244,1
0,-2.2260443129607914,1
0,0.0367262675024432,0
0,2.3447074880822063,4
0,-1.5064588784182886,1
0,-0.0855470961191795,2
0,-1.266778726202363,1
0,-2.243440076488421,1
0,-2.0133348417170804,0
0,-1.85172399782048,1
0,-2.284350506380532,2
0,-1.5331094133013703,1
0,-0.7768307845379785,1
0,1.8932190933412063,5
0,-1.0409993430892728,1
0,-0.4734103481793822,1
0,-2.247178302873322,0
0,0.0971785206145231,1
0,1.798348972583994,5
0,-1.3460143327236151,1
0,-1.7711102138333472,1
0,0.1394676682949991,1
0,2.10209556593522,6
0,-2.19529437079816,1
0,1.7937265746113906,1
0,1.3726601759956965,2
0,1.422487941051841,0
0,-0.5267788775374538,1
0,0.4825974446254005,1
0,0.5929714147948972,1
0,-0.933214036111803,0
0,0.5606929539950251,1
0,0.4583573623724579,1
0,1.6256936014241523,3
0,0.3139070002629396,2
0,-1.9393854839530005,1
0,0.786558154637072,2
0,2.09124598926066,1
0,-1.0530844564347124,2
0,1.771323662188358,5
0,0.0921407978948424,1
0,-0.0778559960465274,1
0,-0.0835598246097207,3
0,1.984477942177803,2
0,-1.1412234434440682,0
0,-1.0368196441884896,1
0,-2.36357330255458,1
0,0.3604006734596376,3
0,-0.4972021688879108,1
0,0.5452438828883349,3
0,-1.093059526796446,1
0,-1.872280552279599,1
0,1.2805032151585478,2
0,1.3165975213834464,1
0,1.3243809334536434,0
0,-1.5844688618807918,0
0,-2.4986784544214795,1
0,-0.7449794912656915,2
0,-1.525019965758308,1
0,0.3316992964830095,2
0,1.598970137097132,5
0,-0.6558561379500044,2
0,1.726672120769281,6
0,-0.6308077249368937,1
0,1.4758243726045184,5
0,1.0182910484311165,0
0,-0.731881845361157,1
0,-1.6890216258943258,1
0,-2.2893237586524617,1
0,-0.1983010057072681,1
0,0.3485729907958007,1
0,2.1093698028472647,4
0,-2.2393384256924023,1
0,-0.0871812458707077,1
0,0.5853975359067803,1
0,-1.1225758162275516,1
0,-0.6801791629150089,1
0,-1.504135111617021,1
0,1.6035860388962586,6
0,2.334965765918275,15
0,1.951291352631369,8
0,2.3598947969151647,14
0,1.383451487959721,4
0,-2.3379105198339305,1
0,0.8799893292168376,1
0,-1.1330342474953403,1
0,-1.5887386575201303,1
0,-0.0919348555002885,1
0,-1.5115863172514032,1
0,1.9310296983083075,9
0,-0.9808290257789136,1
0,1.4722684790578104,1
0,2.35171255076032,4
0,-0.3117206588351207,2
0,-1.3777479902675738,1
0,2.4494527516044675,0
0,-1.8897843408090815,0
0,-0.2756980302995382,3
0,1.0886582017755717,0
0,-0.1924039646154002,1
0,2.2833862557570384,11
0,0.3486427330801839,0
0,0.0024216069651661,1
0,-0.0975333612338846,1
0,0.4677789717584418,3
0,1.5605084508375966,3
0,0.7464686181740365,3
0,2.1098465723172306,7
0,1.88276110527041,3
0,1.7653307713208193,0
0,-0.2982181232091468,1
0,-0.561939528314363,1
0,1.7724785781743373,5
0,-1.5049477885767817,1
0,-1.80752734006126,1
0,-0.3111944942634026,3
0,-2.1678207538150147,1
0,0.0835262378865425,0
0,1.6980344852921818,2
0,-1.0537839095076762,1
0,0.3568531956969945,0
0,0.3443717429342752,1
0,0.9293064019239612,0
0,-2.287064483365488,1
0,0.5006826588011637,1
0,-1.0847575553458288,2
0,0.7531492476528145,1
0,-0.5717419287327014,1
0,0.4387924319526903,3
0,0.9482338497594196,2
0,-1.7834788181206285,1
0,-1.1679719364078844,1
0,-2.1295543605645957,1
0,1.4965402320903365,3
0,1.9742249492224209,4
0,2.4765128112603603,9
0,0.5207036814730281,3
0,0.0293140217138465,1
0,-1.1173928618856062,1
0,1.4859654311408297,3
0,1.8220579638871643,2
0,2.0449573686368563,5
0,-1.6301346338002247,1
0,0.4013619689598369,1
0,1.2842530693052252,5
0,-0.3054327506142545,1
0,0.97971259186255,2
0,0.9121098895043483,2
0,0.4508899276793893,2
0,1.5204087841376934,10
0,-0.7398867545113547,1
0,-0.7049270943476749,0
0,1.1390477676202937,4
0,-1.407078721041613,1
0,0.4226185440884106,1
0,-0.4188052131486353,0
0,-1.3290884606147555,1
0,0.6674467335372608,2
0,0.9317339523157304,2
0,-1.4438687839362774,1
0,0.4952265202291284,1
0,-2.3410798002949647,1
0,0.6510667465467906,2
0,1.9971032452339033,3
0,0.4082752666174949,1
0,1.7169284199391444,5
0,-1.022916562826433,0
0,2.006907657846568,9
0,-1.8680923269385703,1
0,1.8590168017444275,3
0,-1.5615678524742775,2
0,1.3024392224708388,1
0,-0.6674451095813827,0
0,2.006061356136453,0
0,2.3274964605716963,6
0,0.1749777065811553,1
0,1.0680270673282095,3
0,0.729836409660381,1
0,0.5855935862282746,3
0,-1.9652266241143936,1
0,0.3163768154626595,1
0,-2.1962773093971992,0
0,1.4884913640702573,3
0,0.1715882902199578,1
0,1.2482273692997197,0
0,0.0805532102990846,2
0,-0.2594126427310161,1
0,1.8003136820625285,9
0,1.068497375095799,2
0,-1.0191626392741904,0
0,-2.228828838930835,1
0,-1.523690658117789,2
0,0.93429539267127,1
0,-1.6844199549580008,1
0,-0.6999928354827778,1
0,-0.1733171906908637,0
0,1.0074983756326417,1
0,-0.615902439647526,0
0,2.1337324253018233,4
0,-2.4328657864519823,1
0,0.0189253661396765,2
0,-0.9962014372418015,0
0,1.360719546316188,5
0,2.311716538579524,0
0,-1.715551065793447,1
0,-1.6548604097118955,2
0,-1.6473214155409155,0
0,1.7140199895307355,2
0,-1.5137420825963477,1
0,1.017791551135907,2
0,1.3355916213129144,0
0,-1.8930168763778688,1
0,-2.3750820258382306,1
0,0.5837903132951106,4
0,-1.7211904407867296,1
0,0.9464680208783428,1
0,-0.7186105627319861,2
0,1.1133214037003851,1
0,-0.6672180964528768,2
0,-1.4859147301417408,1
0,1.7060304027286683,0
0,1.3944065391347389,2
0,0.878123717184166,1
0,-0.1191185198750544,1
0,-0.6420440041138681,1
0,2.4054303397154824,11
0,-0.2238139802339495,0
0,1.1698508073568925,2
0,1.2001559020732044,1
0,2.084076697492624,2
0,-0.0260567380329862,1
0,-0.5175730224928965,0
0,-0.7875559075716987,1
0,1.0275386547074512,1
0,0.0867148305165332,1
0,-0.8842437417328675,1
0,1.7123712431257765,4
0,-1.6057358608498822,2
0,-2.319191940511072,1
0,-0.0661410458056782,1
0,2.209530471858137,13
0,1.0126888594578205,1
0,0.9408125094377556,3
0,0.0994731540340598,1
0,-2.466824836891839,1
0,-0.5562983979742686,0
0,1.1570602779956052,2
0,2.2201583884894505,1
0,-2.253035096387321,1
0,2.1617318335770315,9
0,-1.9794857001574528,1
0,-2.334569764793798,1
0,1.07244013244626,5
0,-2.0061217516563197,1
0,0.0683808893091003,0
0,0.2964023207515898,1
0,-0.1575449605380835,2
0,0.2358677313028029,2
0,0.3411590442002632,1
0,1.9925625701016485,9
0,0.497531136146494,1
0,2.0204346640767445,2
0,-2.4946539116215845,1
0,0.1950983477450685,1
0,2.0780573909293993,7
0,1.3603053144730364,1
0,0.4656029327487804,2
0,2.254738287168486,11
0,-1.1391903968997612,1
0,-1.6510190953993835,1
0,1.814322890051552,7
0,-0.032479940619457,0
0,0.475621630166767,1
0,0.0880049716477032,2
0,-0.8847208610734641,2
0,0.7715368204079304,1
0,0.9763322130003528,3
0,0.0490782224156499,1
0,0.9370598749616926,1
0,-0.1545189909469557,1
0,0.7005569375608517,1
0,-0.955481079293174,1
0,1.3128228309632477,4
0,0.958127143588824,0
0,-2.0963530477163377,0
0,1.0131278644985624,1
0,0.1228180770527637,1
0,1.0035333904638115,3
0,0.1974474517216001,1
0,-1.0063267034290035,0
0,-0.1197581957688842,1
0,-1.9262581254588451,1
0,-0.952268912354094,1
0,-1.796554933544296,1
0,2.3360447199857903,10
1,-1.0988620175688968,1
1,1.8009920684795762,10
1,0.8814637191024777,0
1,-1.409749369283405,1
1,-1.0809099193008365,2
1,1.994802506902526,3
1,0.4178431373987995,3
1,-1.5028725656109676,1
1,1.4582799236176889,0
1,-0.918921211498675,3
1,-0.8232534127408819,0
1,-2.482221597697092,1
1,1.58568439003396,3
1,-1.901716489235301,1
1,0.4466767737074995,1
1,1.4944399951808174,0
1,1.9685899600787184,17
1,1.2130594590057886,6
1,-2.3473826600699694,1
1,-2.0416895490350746,1
1,1.9859049073752573,1
1,-0.7545448401785504,1
1,2.0909258232122827,14
1,-2.300016704880205,0
1,-0.7387057783382361,3
1,-0.9937716299713496,2
1,0.3076418267523539,1
1,1.2583029137857609,4
1,1.62080044515388,2
1,2.48145847138368,23
1,2.4463553650119776,8
1,-2.4002456688035596,1
1,0.4733148679686805,2
1,0.1687501875330532,2
1,-0.595048615329688,1
1,1.7845058284805098,1
1,2.261085793368034,4
1,1.278233163949007,3
1,0.539518882901529,4
1,0.1687651204171003,0
1,1.678713354204343,7
1,-2.488764668980063,0
1,-0.0932441428199226,2
1,1.1959722779976585,0
1,0.7158202636529454,0
1,-1.951629141344904,2
1,0.6632624366711476,1
1,-1.5226583426202709,1
1,-1.794104016175322,1
1,1.9143061667077677,4
1,1.159073747332307,1
1,0.3606303133210797,1
1,-1.5116542700578246,1
1,1.314744608608036,0
1,-1.459458424277699,1
1,-1.188954742047611,3
1,1.1036449416904088,3
1,1.258549404678628,2
1,-0.4912259007138009,1
1,2.3879741075425036,0
1,-0.9647106630828228,0
1,2.074469413705779,3
1,2.1109298251434048,14
1,1.6798127798500206,0
1,-1.598164379438722,1
1,-1.200110487001857,1
1,1.7192912015195945,0
1,-0.1855581504641018,1
1,0.2976042074459184,1
1,-2.3347887927801594,1
1,-0.2229903263206573,0
1,0.2400852947380605,1
1,1.309279283536247,1
1,-2.3533121306523985,0
1,0.2906861012595341,1
1,-1.8816927881914245,1
1,-0.4730074237259735,1
1,-2.2197196801570196,0
1,-2.413401526440746,1
1,-2.1691378843250724,2
1,-0.957071403488321,0
1,0.1722640161451005,0
1,-0.3424101818645741,2
1,0.9536621294135588,2
1,-0.2796869407021046,1
1,-0.1189584926535292,1
1,0.8196487604619496,0
1,2.2337844525022565,15
1,-1.5738653501512578,0
1,-1.094077000569813,0
1,-2.179833010434015,1
1,1.5052951747533916,1
1,1.170660963695288,0
1,2.173449489608023,12
1,-0.4298404149364199,1
1,1.219318934898534,1
1,-2.2900346029171037,1
1,2.32084364511757,14
1,2.3325772778972405,0
1,1.1751777643203702,2
1,-1.5024127733810984,1
1,-2.1695790157391097,1
1,-1.421990854367949,1
1,-2.455155073053012,1
1,-1.523652138107487,1
1,-2.3813279469192077,0
1,-0.0121822312629082,2
1,-1.8109127014385704,1
1,0.6271376248350824,7
1,-0.7782242881130086,0
1,-2.3699722340248663,0
1,0.1212437996859761,4
1,-1.2215233982893574,1
1,-0.8884884806918047,1
1,-0.233640935802572,0
1,-1.9613965477279105,1
1,-0.3786258034883744,2
1,-0.2931812957962415,1
1,1.7141561477018,4
1,2.0252230830420377,0
1,-0.1278740960235103,1
1,0.3911479661792594,1
1,-0.4977073529464104,1
1,1.358405941886858,3
1,-1.2391310287077313,1
1,-0.8468021761106564,1
1,0.86946277017313,1
1,0.5593431513894664,3
1,1.0287999971395734,4
1,0.6289754404228104,3
1,2.0136672822396706,11
1,-1.2395963378925607,1
1,-1.6106442864683668,1
1,-2.1440768447073957,1
1,1.5726495769878468,1
1,-1.6341806501682463,1
1,-1.227581510185065,1
1,-0.8609508593398973,1
1,-0.4452123852228745,1
1,0.7908236144626818,1
1,-0.9890744190204276,1
1,1.1314743875077082,2
1,-0.9061208289283568,1
1,1.7166039355022993,8
1,-0.3444632777344836,1
1,2.2479895976105944,0
1,1.939033327627252,2
1,-1.055129050027141,1
1,-1.9321613366367207,1
1,0.8130196190286876,7
1,0.1731307706239493,5
1,0.7062752661468374,4
1,1.9543029267605572,14
1,-1.496643153600861,1
1,-1.2643717970877932,0
1,1.0040226257309852,4
1,-0.3770820082714182,1
1,-1.441420407353866,0
1,1.2802736725032533,8
1,-1.1246855083080636,0
1,0.2139284580535938,1
1,2.2036594542151926,6
1,1.780980692778239,0
1,-2.066597270063469,0
1,-2.44951649098436,1
1,-0.64104209344921,2
1,0.1126225706537492,3
1,1.0366919410105735,0
1,-0.921391138647702,1
1,0.894477271903486,0
1,2.2956652778757567,7
1,-0.9746186535426148,1
1,-0.0434126248105104,1
1,-1.2058880857613268,0
1,0.8723951050569023,3
1,2.257746975474916,14
1,0.1858079114943073,2
1,1.2946856763758157,3
1,-0.3715464233640658,1
1,2.4217518929156383,2
1,-2.4546661928224545,1
1,-1.2307593968944952,1
1,-0.5897192826192099,1
1,-2.3187143358376416,1
1,1.2236488766690656,3
1,-0.4447138351516899,1
1,1.186961195787655,3
1,2.4338349264872976,0
1,-1.021529083713516,0
1,-1.739198237701436,1
1,1.925710368522147,11
1,-1.8135458940175764,2
1,2.214590184234957,9
1,0.7018280538893207,1
1,0.5276140406316288,1
1,2.046109893638248,1
1,1.8207722343165424,0
1,1.1820125278095035,2
1,1.4827495464966756,3
1,1.686424241324176,3
1,-1.9026704966357757,1
1,-0.0920129451473311,1
1,-0.9959678032874308,1
1,-0.5007158388380151,2
1,1.9283335381924205,10
1,1.189150305610818,0
1,-0.8969575112288575,1
1,-0.0497275957210024,1
1,1.896911457160747,9
1,0.6272057321138957,4
1,1.9327502849309537,3
1,0.1757169218748161,3
1,-2.0683164761831385,1
1,-0.7321856071912086,1
1,-0.8225953916989842,1
1,1.2751933051656728,0
1,-1.3611557699774657,1
1,-2.3426678085086,1
1,0.6599716891645679,2
1,-2.423038251770841,1
1,-1.8798003396280656,1
1,-2.45593702885053,0
1,-1.2586632770357509,0
1,-1.0623841633729747,1
1,0.4382039609007643,1
1,-2.187265868775609,0
1,-2.1081275108365616,1
1,-0.2337422001659789,1
1,-0.1802398046156084,3
1,0.8927557428192334,0
1,-1.1705910637759098,1
1,-1.2184309534217324,0
1,0.1292532377142041,5
1,0.0078449905584793,1
1,-1.500486311325251,0
1,-2.0248387793573572,1
1,0.670222959462195,7
1,0.1480351494340748,6
1,-0.7232285379479514,2
1,0.4782437204640349,2
1,2.203072629573385,0
1,1.1745566065989432,2
1,1.389803482082213,1
1,0.5622028751036962,1
1,-0.5411933489179982,1
1,1.3650675433462134,8
1,1.1733877216576272,8
1,1.035803843373933,0
1,1.7270921529120795,12
1,-1.00778699560374,1
1,-0.6100977458792156,2
1,-1.290940734723733,1
1,1.8263753734088597,4
1,0.754656478809087,0
1,-0.7364513831550629,1
1,-0.4982164563123314,1
1,1.1748116380552551,1
1,0.4862952966187145,1
1,-1.5059889118430831,1
1,0.7289349846394355,5
1,1.092193262588565,0
1,0.0120350220000858,1
1,-1.920107359619518,0
1,-0.7556643724067069,1
1,-2.1110773394693267,1
1,-0.709898282305137,0
1,-1.6237621208694186,0
1,0.8340837387249694,1
1,-0.4273173048420342,2
1,-0.1725231389251558,2
1,-1.4588844083630987,1
1,0.1206990036640981,1
1,-2.2033803980496343,1
1,-0.781872701690351,1
1,1.8643871856499392,1
1,-1.9623800684395172,1
1,1.1707228426875642,3
1,1.5924547558864166,0
1,-2.048054354531171,1
1,0.3624058157478893,3
1,0.9409097175830294,2
1,0.0954245428780753,1
1,-0.2454292819296111,1
1,-1.454148775964384,0
1,0.5366196861118883,2
1,-1.7151157843597846,1
1,-0.7072179140925233,1
1,0.8385231139760063,0
1,-0.8656908811304587,0
1,1.1635442518254535,2
1,-0.9858179061845028,2
1,1.2266927854621412,0
1,2.2252537784310844,2
1,0.4175062158764608,3
1,1.8075067575593784,6
1,1.147360861390195,0
1,1.3962927263451808,3
1,0.1386215309410543,3
1,-1.373824297908589,2
1,-1.3728277333538752,2
1,1.579221774955395,9
1,-1.5228543462066737,1
1,0.6071247832198634,6
1,0.086075847080641,1
1,-1.960669183415624,2
1,-1.8264040756917133,1
1,0.5509150122791662,1
1,-0.1355831576193739,1
1,-1.09032571078802,1
1,-1.1338725409870054,1
1,-0.696909799506229,1
1,-1.683613290360958,1
1,0.3941501578976619,1
1,2.1969653246589864,13
1,-1.815752889828784,1
1,0.3283599016000804,4
1,1.662950913182772,9
1,0.733109236561244,2
1,-0.383065217569436,1
1,2.087004119101412,0
1,0.9668884424465408,3
1,1.207464502448758,5
1,1.8408738483348224,7
1,0.6800382282773254,0
1,-0.359205934444059,1
1,1.2908389420822992,4
1,1.0580280343065458,0
1,0.5728742329332848,2
1,1.0535897632950737,7
1,-1.1265962688267943,0
1,0.6350626970986922,1
1,1.392822470694164,6
1,-1.92628401186416,1
1,-1.9976879965513603,1
1,1.7294910573316746,1
1,1.3845636809949724,5
1,2.395842635757401,13
1,1.348482345664942,7
1,0.6002566034226214,2
1,0.8211462412096032,0
1,2.3509028159980345,18
1,1.1666528320873804,0
1,0.0752179247961309,0
1,0.1504090076351727,2
1,-2.410211059923242,1
1,-1.879962214925307,1
1,-0.3101854242559521,2
1,-0.060318509324414,1
1,-2.4658665480193505,1
1,0.4404747382434143,2
1,1.9020909324879776,4
1,-0.2803487458073089,0
1,-2.1264979259799355,1
1,-0.3089518604833124,1
1,0.1056506943360868,1
1,-2.146584232279326,1
1,-2.0439767762905254,1
1,-1.005456545937048,2
1,1.3131303408934247,1
1,-1.8261996910165523,1
1,-2.259087615418845,1
1,0.240405597829626,0
1,-0.3608402382641673,3
1,-0.8057702679170836,2
1,1.9864888787872297,3
1,-1.8368518392807984,1
1,0.1092373197929325,2
1,1.3222953541564268,1
1,-1.46492134926228,0
1,-1.4730595376093762,0
1,-1.2547635090964449,1
1,-0.35252336128335,1
1,-0.8576797848597145,1
1,2.452972455955003,4
1,1.169456174164275,1
1,-0.5344804368414913,0
1,1.0376123128478565,1
1,1.834499252557393,11
1,1.3050367324415597,6
1,-2.0404303501677257,1
1,-1.4226909427150285,1
1,0.6274752762714697,0
1,-2.100416345168645,1
1,-0.5325463932392843,1
1,-1.777035169859943,1
1,1.6105581842964722,8
1,0.2263465320342977,0
1,1.081784152506588,0
1,-2.0125858683734794,1
1,1.1226571779823025,3
1,-0.5817900847473234,1
1,-1.3328333003987054,2
1,-1.7899071687428492,1
1,-1.8992363148450253,3
1,-1.0181673360044936,2
1,-1.563253385052596,1
1,0.5485701585112879,3
1,-2.0396634858482128,1
1,0.091125409037423,2
1,1.43155357554791,0
1,-0.1441684257668141,3
1,-0.1322878336186839,4
1,1.075864799644553,6
1,-1.410809939232599,1
1,2.3794317082109915,10
1,-1.7204344968973797,0
1,-1.2964600975885454,0
1,0.8552962535685893,2
1,-1.0942460795215647,0
1,1.2986621823840254,0
1,-1.782042566862948,1
1,-2.006554758302816,2
1,-0.4964605340624983,0
1,-0.5565431957166878,1
1,-1.1168580140768851,1
1,-0.7672269922711056,1
1,-1.2994752616071137,1
1,1.720851220346885,1
1,2.207310588961937,7
1,0.0031539521629797,2
1,1.8229225685622052,8
1,-0.209378300474981,2
1,-1.5741339011994937,2
1,1.421504628729976,2
1,2.3541902933202534,6
1,-0.9371919290174292,0
1,-1.6930253405540283,1
1,-2.015819253021374,1
1,0.9755704018747984,6
1,0.2181645163425061,1
1,1.1185677348983596,1
1,-0.4808543330384068,0
1,1.5396703909867104,4
1,-0.934700585876489,1
1,-2.03000632086801,1
1,-0.1079599916150997,1
1,1.0306811285372883,6
1,0.7100505765990817,2
1,-0.9376418744240388,1
1,0.2168730229717624,2
1,2.4139753663585517,11
1,-2.1242920509814023,1
1,-0.7592139245016177,0
1,-0.7865533977748018,1
1,-0.5857763083007961,1
1,-2.0279073282014797,1
1,-1.1815195725599392,1
1,-1.4613071786131178,1
1,1.5576132244458207,0
1,0.905892090667006,0
1,0.7372269454184888,2
1,-0.5833416654310941,1
1,0.7853373276332415,1
1,1.0622041047575503,3
1,-2.198146717279764,2
1,1.8732999081658,13
